,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10092,0.0,0.0,0.0,0.0,6.0,3.0,5.0,1.0,4.0,8.0,7.0,2.0,9.0,1.0,9.0,22.0,-24.894999999999996,0.0,0.0,0.0,0.0,7.0,1.0,6.0,2.0,1.0,9.0,8.0,3.0,10.0,2.0,0.0
10093,0.0,0.0,0.0,0.0,7.0,1.0,6.0,2.0,1.0,9.0,8.0,3.0,10.0,2.0,9.0,35.0,-19.759999999999998,0.0,0.0,0.0,0.0,8.0,1.0,7.0,3.0,2.0,10.0,9.0,1.0,11.0,3.0,0.0
10094,0.0,0.0,0.0,0.0,8.0,1.0,7.0,3.0,2.0,10.0,9.0,1.0,11.0,3.0,9.0,31.0,-21.775,0.0,0.0,2.0,0.0,9.0,1.0,8.0,4.0,3.0,11.0,1.0,2.0,12.0,4.0,0.0
10095,0.0,0.0,2.0,0.0,9.0,1.0,8.0,4.0,3.0,11.0,1.0,2.0,12.0,4.0,0.0,47.0,-9.075,0.0,0.0,0.0,0.0,1.0,2.0,9.0,5.0,4.0,12.0,2.0,3.0,13.0,1.0,0.0
10096,0.0,0.0,0.0,0.0,1.0,2.0,9.0,5.0,4.0,12.0,2.0,3.0,13.0,1.0,54.0,13.0,-14.909999999999997,0.0,0.0,0.0,2.0,2.0,3.0,1.0,6.0,5.0,13.0,3.0,4.0,14.0,2.0,0.0
10097,0.0,0.0,0.0,2.0,2.0,3.0,1.0,6.0,5.0,13.0,3.0,4.0,14.0,2.0,33.0,44.0,-27.695,0.0,2.0,0.0,0.0,3.0,4.0,2.0,7.0,6.0,14.0,1.0,5.0,1.0,3.0,0.0
10098,0.0,2.0,0.0,0.0,3.0,4.0,2.0,7.0,6.0,14.0,1.0,5.0,1.0,3.0,26.0,35.0,-16.72,2.0,2.0,0.0,0.0,4.0,5.0,3.0,8.0,7.0,1.0,2.0,1.0,2.0,4.0,0.0
10099,2.0,2.0,0.0,0.0,4.0,5.0,3.0,8.0,7.0,1.0,2.0,1.0,2.0,4.0,24.0,15.0,-16.995,2.0,0.0,0.0,0.0,5.0,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0
10100,8.0,9.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,54.0,26.0,-3.605,8.0,7.0,9.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0
10101,8.0,7.0,9.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,54.0,24.0,-3.63,8.0,5.0,9.0,6.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0
10102,8.0,5.0,9.0,6.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,54.0,39.0,-6.344999999999999,8.0,3.0,9.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,4.0,4.0,0.0
