,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
11464,6.0,2.0,2.0,0.0,0.0,0.0,11.0,14.0,3.0,14.0,13.0,24.0,12.0,1.0,1.0,1.0,2.0,7.0,8.0,10.0,4.0,76.0,77.0,29.0,-21.683333333333334,8.0,2.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,15.0,14.0,1.0,13.0,2.0,2.0,2.0,3.0,8.0,9.0,11.0,5.0,0.0
11465,8.0,2.0,0.0,0.0,0.0,0.0,12.0,15.0,4.0,15.0,14.0,1.0,13.0,2.0,2.0,2.0,3.0,8.0,9.0,11.0,5.0,7.0,54.0,67.0,-20.13,6.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,16.0,15.0,2.0,14.0,3.0,3.0,3.0,1.0,9.0,10.0,1.0,6.0,0.0
11466,6.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,5.0,16.0,15.0,2.0,14.0,3.0,3.0,3.0,1.0,9.0,10.0,1.0,6.0,37.0,17.0,67.0,-21.191666666666666,4.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,1.0,16.0,3.0,15.0,1.0,4.0,4.0,2.0,10.0,11.0,1.0,7.0,0.0
11467,4.0,2.0,0.0,0.0,0.0,0.0,14.0,2.0,6.0,1.0,16.0,3.0,15.0,1.0,4.0,4.0,2.0,10.0,11.0,1.0,7.0,37.0,17.0,9.0,-24.249999999999996,2.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,7.0,1.0,17.0,4.0,16.0,1.0,5.0,5.0,3.0,11.0,12.0,2.0,8.0,0.0
11468,2.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,7.0,1.0,17.0,4.0,16.0,1.0,5.0,5.0,3.0,11.0,12.0,2.0,8.0,37.0,17.0,24.0,-30.338333333333335,0.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,8.0,1.0,1.0,5.0,17.0,1.0,6.0,6.0,4.0,12.0,13.0,3.0,9.0,0.0
11469,0.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,8.0,1.0,1.0,5.0,17.0,1.0,6.0,6.0,4.0,12.0,13.0,3.0,9.0,37.0,63.0,72.0,-39.57,0.0,2.0,0.0,2.0,0.0,0.0,17.0,3.0,9.0,2.0,2.0,6.0,18.0,1.0,7.0,7.0,5.0,13.0,1.0,4.0,1.0,0.0
11470,0.0,2.0,0.0,2.0,0.0,0.0,17.0,3.0,9.0,2.0,2.0,6.0,18.0,1.0,7.0,7.0,5.0,13.0,1.0,4.0,1.0,0.0,34.0,59.0,-31.635,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,3.0,3.0,7.0,1.0,2.0,8.0,8.0,6.0,1.0,2.0,5.0,2.0,0.0
11471,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,3.0,3.0,7.0,1.0,2.0,8.0,8.0,6.0,1.0,2.0,5.0,2.0,37.0,12.0,12.0,-36.949999999999996,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,4.0,8.0,2.0,1.0,9.0,9.0,7.0,2.0,3.0,6.0,3.0,0.0
11472,0.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,4.0,4.0,8.0,2.0,1.0,9.0,9.0,7.0,2.0,3.0,6.0,3.0,54.0,45.0,51.0,-14.873333333333331,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,5.0,5.0,9.0,3.0,2.0,10.0,1.0,1.0,3.0,4.0,7.0,4.0,0.0
11473,0.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,5.0,5.0,9.0,3.0,2.0,10.0,1.0,1.0,3.0,4.0,7.0,4.0,76.0,68.0,42.0,-19.855,2.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,3.0,6.0,6.0,10.0,4.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,5.0,0.0
11474,2.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,3.0,6.0,6.0,10.0,4.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,5.0,76.0,74.0,12.0,-28.691666666666666,4.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,7.0,7.0,11.0,5.0,4.0,2.0,3.0,3.0,5.0,6.0,2.0,1.0,0.0
11475,4.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,7.0,7.0,11.0,5.0,4.0,2.0,3.0,3.0,5.0,6.0,2.0,1.0,76.0,39.0,39.0,-17.18,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,8.0,8.0,12.0,6.0,1.0,3.0,4.0,4.0,6.0,7.0,3.0,2.0,0.0
11476,6.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,8.0,8.0,12.0,6.0,1.0,3.0,4.0,4.0,6.0,7.0,3.0,2.0,76.0,77.0,9.0,-14.169999999999998,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,9.0,9.0,13.0,7.0,2.0,4.0,5.0,5.0,7.0,8.0,4.0,3.0,0.0
11477,8.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,9.0,9.0,13.0,7.0,2.0,4.0,5.0,5.0,7.0,8.0,4.0,3.0,37.0,63.0,61.0,-38.373333333333335,6.0,0.0,0.0,2.0,2.0,0.0,8.0,2.0,4.0,10.0,10.0,14.0,8.0,1.0,5.0,6.0,6.0,8.0,1.0,5.0,4.0,0.0
11478,6.0,0.0,0.0,2.0,2.0,0.0,8.0,2.0,4.0,10.0,10.0,14.0,8.0,1.0,5.0,6.0,6.0,8.0,1.0,5.0,4.0,37.0,63.0,39.0,-24.825,4.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0,5.0,11.0,11.0,15.0,9.0,1.0,6.0,7.0,7.0,9.0,1.0,6.0,5.0,0.0
11479,4.0,0.0,0.0,4.0,2.0,0.0,9.0,3.0,5.0,11.0,11.0,15.0,9.0,1.0,6.0,7.0,7.0,9.0,1.0,6.0,5.0,37.0,63.0,39.0,-26.311666666666667,2.0,0.0,0.0,6.0,2.0,0.0,10.0,4.0,6.0,12.0,12.0,16.0,10.0,1.0,7.0,8.0,8.0,10.0,1.0,7.0,6.0,0.0
11480,2.0,0.0,0.0,6.0,2.0,0.0,10.0,4.0,6.0,12.0,12.0,16.0,10.0,1.0,7.0,8.0,8.0,10.0,1.0,7.0,6.0,37.0,77.0,39.0,-17.48,0.0,0.0,0.0,6.0,2.0,0.0,11.0,5.0,7.0,13.0,13.0,17.0,11.0,1.0,8.0,9.0,9.0,11.0,2.0,8.0,7.0,0.0
11481,0.0,0.0,0.0,6.0,2.0,0.0,11.0,5.0,7.0,13.0,13.0,17.0,11.0,1.0,8.0,9.0,9.0,11.0,2.0,8.0,7.0,37.0,63.0,39.0,-31.145000000000003,0.0,0.0,0.0,8.0,2.0,0.0,12.0,6.0,8.0,14.0,14.0,18.0,12.0,1.0,9.0,10.0,10.0,12.0,1.0,9.0,8.0,0.0
11482,0.0,0.0,0.0,8.0,2.0,0.0,12.0,6.0,8.0,14.0,14.0,18.0,12.0,1.0,9.0,10.0,10.0,12.0,1.0,9.0,8.0,37.0,77.0,39.0,-19.21333333333333,0.0,0.0,0.0,8.0,2.0,0.0,13.0,7.0,9.0,15.0,15.0,19.0,13.0,1.0,10.0,11.0,11.0,13.0,2.0,10.0,9.0,0.0
11483,0.0,0.0,0.0,8.0,2.0,0.0,13.0,7.0,9.0,15.0,15.0,19.0,13.0,1.0,10.0,11.0,11.0,13.0,2.0,10.0,9.0,37.0,77.0,39.0,-20.14666666666667,0.0,0.0,0.0,8.0,2.0,0.0,14.0,8.0,10.0,16.0,16.0,20.0,14.0,1.0,11.0,12.0,12.0,14.0,3.0,11.0,10.0,0.0
11484,0.0,0.0,0.0,8.0,2.0,0.0,14.0,8.0,10.0,16.0,16.0,20.0,14.0,1.0,11.0,12.0,12.0,14.0,3.0,11.0,10.0,37.0,63.0,39.0,-34.209999999999994,0.0,0.0,0.0,9.0,2.0,0.0,15.0,9.0,11.0,17.0,17.0,21.0,15.0,1.0,12.0,13.0,13.0,15.0,1.0,12.0,11.0,0.0
11485,0.0,0.0,0.0,9.0,2.0,0.0,15.0,9.0,11.0,17.0,17.0,21.0,15.0,1.0,12.0,13.0,13.0,15.0,1.0,12.0,11.0,37.0,77.0,39.0,-21.813333333333333,0.0,0.0,0.0,9.0,2.0,0.0,16.0,10.0,12.0,18.0,18.0,22.0,16.0,1.0,13.0,14.0,14.0,16.0,2.0,13.0,12.0,0.0
11486,0.0,0.0,0.0,9.0,2.0,0.0,16.0,10.0,12.0,18.0,18.0,22.0,16.0,1.0,13.0,14.0,14.0,16.0,2.0,13.0,12.0,37.0,77.0,39.0,-22.746666666666666,0.0,0.0,0.0,9.0,2.0,0.0,17.0,11.0,13.0,19.0,19.0,23.0,17.0,1.0,14.0,15.0,15.0,17.0,3.0,14.0,13.0,0.0
11487,0.0,0.0,0.0,9.0,2.0,0.0,17.0,11.0,13.0,19.0,19.0,23.0,17.0,1.0,14.0,15.0,15.0,17.0,3.0,14.0,13.0,37.0,63.0,39.0,-36.81,0.0,0.0,0.0,9.0,2.0,0.0,18.0,12.0,14.0,20.0,20.0,24.0,18.0,1.0,15.0,16.0,16.0,18.0,1.0,15.0,14.0,0.0
11488,0.0,0.0,0.0,9.0,2.0,0.0,18.0,12.0,14.0,20.0,20.0,24.0,18.0,1.0,15.0,16.0,16.0,18.0,1.0,15.0,14.0,37.0,77.0,39.0,-24.413333333333334,0.0,0.0,0.0,9.0,2.0,0.0,19.0,13.0,15.0,21.0,21.0,25.0,19.0,1.0,16.0,17.0,17.0,19.0,2.0,16.0,15.0,0.0
11489,0.0,0.0,0.0,9.0,2.0,0.0,19.0,13.0,15.0,21.0,21.0,25.0,19.0,1.0,16.0,17.0,17.0,19.0,2.0,16.0,15.0,37.0,63.0,39.0,-38.54333333333334,0.0,0.0,0.0,9.0,2.0,0.0,20.0,14.0,16.0,22.0,22.0,26.0,20.0,1.0,17.0,18.0,18.0,20.0,1.0,17.0,16.0,0.0
11490,0.0,0.0,0.0,9.0,2.0,0.0,20.0,14.0,16.0,22.0,22.0,26.0,20.0,1.0,17.0,18.0,18.0,20.0,1.0,17.0,16.0,37.0,63.0,39.0,-39.41,0.0,0.0,0.0,9.0,2.0,0.0,21.0,15.0,17.0,23.0,23.0,27.0,21.0,1.0,18.0,19.0,19.0,21.0,1.0,18.0,17.0,0.0
11491,0.0,0.0,0.0,9.0,2.0,0.0,21.0,15.0,17.0,23.0,23.0,27.0,21.0,1.0,18.0,19.0,19.0,21.0,1.0,18.0,17.0,37.0,63.0,39.0,-40.276666666666664,0.0,0.0,0.0,9.0,2.0,0.0,22.0,16.0,18.0,24.0,24.0,28.0,22.0,1.0,19.0,20.0,20.0,22.0,1.0,19.0,18.0,0.0
11492,0.0,0.0,0.0,9.0,2.0,0.0,22.0,16.0,18.0,24.0,24.0,28.0,22.0,1.0,19.0,20.0,20.0,22.0,1.0,19.0,18.0,37.0,63.0,39.0,-41.14333333333333,0.0,0.0,0.0,9.0,2.0,0.0,23.0,17.0,19.0,25.0,25.0,29.0,23.0,1.0,20.0,21.0,21.0,23.0,1.0,20.0,19.0,0.0
11493,0.0,0.0,0.0,9.0,2.0,0.0,23.0,17.0,19.0,25.0,25.0,29.0,23.0,1.0,20.0,21.0,21.0,23.0,1.0,20.0,19.0,54.0,63.0,39.0,-39.835,0.0,0.0,0.0,9.0,2.0,0.0,24.0,18.0,20.0,26.0,26.0,30.0,24.0,1.0,21.0,22.0,1.0,24.0,1.0,21.0,20.0,0.0
11494,0.0,0.0,0.0,9.0,2.0,0.0,24.0,18.0,20.0,26.0,26.0,30.0,24.0,1.0,21.0,22.0,1.0,24.0,1.0,21.0,20.0,37.0,63.0,39.0,-41.47666666666666,0.0,0.0,0.0,9.0,2.0,0.0,25.0,19.0,21.0,27.0,27.0,31.0,25.0,1.0,22.0,23.0,2.0,25.0,1.0,22.0,21.0,0.0
11495,0.0,0.0,0.0,9.0,2.0,0.0,25.0,19.0,21.0,27.0,27.0,31.0,25.0,1.0,22.0,23.0,2.0,25.0,1.0,22.0,21.0,37.0,63.0,39.0,-42.343333333333334,0.0,0.0,0.0,9.0,2.0,0.0,26.0,20.0,22.0,28.0,28.0,32.0,26.0,1.0,23.0,24.0,3.0,26.0,1.0,23.0,22.0,0.0
11496,0.0,0.0,0.0,9.0,2.0,0.0,26.0,20.0,22.0,28.0,28.0,32.0,26.0,1.0,23.0,24.0,3.0,26.0,1.0,23.0,22.0,37.0,63.0,39.0,-43.209999999999994,0.0,0.0,0.0,9.0,2.0,0.0,27.0,21.0,23.0,29.0,29.0,33.0,27.0,1.0,24.0,25.0,4.0,27.0,1.0,24.0,23.0,0.0
11497,0.0,0.0,0.0,9.0,2.0,0.0,27.0,21.0,23.0,29.0,29.0,33.0,27.0,1.0,24.0,25.0,4.0,27.0,1.0,24.0,23.0,37.0,63.0,39.0,-44.07666666666667,0.0,0.0,0.0,9.0,2.0,0.0,28.0,22.0,24.0,30.0,30.0,34.0,28.0,1.0,25.0,26.0,5.0,28.0,1.0,25.0,24.0,0.0
11498,0.0,0.0,0.0,9.0,2.0,0.0,28.0,22.0,24.0,30.0,30.0,34.0,28.0,1.0,25.0,26.0,5.0,28.0,1.0,25.0,24.0,37.0,63.0,39.0,-44.94333333333333,0.0,0.0,0.0,9.0,2.0,0.0,29.0,23.0,25.0,31.0,31.0,35.0,29.0,1.0,26.0,27.0,6.0,29.0,1.0,26.0,25.0,0.0
11499,0.0,0.0,0.0,9.0,2.0,0.0,29.0,23.0,25.0,31.0,31.0,35.0,29.0,1.0,26.0,27.0,6.0,29.0,1.0,26.0,25.0,37.0,63.0,39.0,-45.81,0.0,0.0,0.0,9.0,2.0,0.0,30.0,24.0,26.0,32.0,32.0,36.0,30.0,1.0,27.0,28.0,7.0,30.0,1.0,27.0,26.0,1.0
11500,4.0,0.0,2.0,6.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,14.0,39.0,-16.99,2.0,0.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0
11501,2.0,0.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,54.0,63.0,39.0,-17.656666666666666,2.0,0.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,0.0
11502,2.0,0.0,2.0,6.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,7.0,14.0,39.0,-18.32333333333333,0.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,0.0
11503,0.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,37.0,63.0,39.0,-20.518333333333334,0.0,0.0,2.0,6.0,2.0,0.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,0.0
11504,0.0,0.0,2.0,6.0,2.0,0.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,37.0,63.0,39.0,-21.385,0.0,0.0,2.0,8.0,2.0,0.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0,0.0
11505,0.0,0.0,2.0,8.0,2.0,0.0,6.0,3.0,3.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0,50.0,63.0,39.0,-21.674999999999997,0.0,0.0,2.0,9.0,2.0,0.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,7.0,7.0,0.0
11506,0.0,0.0,2.0,9.0,2.0,0.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,1.0,7.0,1.0,7.0,7.0,66.0,63.0,42.0,-29.424999999999997,2.0,0.0,2.0,9.0,0.0,0.0,8.0,5.0,5.0,8.0,8.0,8.0,8.0,2.0,1.0,8.0,2.0,8.0,1.0,1.0,8.0,0.0
11507,2.0,0.0,2.0,9.0,0.0,0.0,8.0,5.0,5.0,8.0,8.0,8.0,8.0,2.0,1.0,8.0,2.0,8.0,1.0,1.0,8.0,48.0,63.0,39.0,-20.236666666666668,2.0,2.0,2.0,9.0,0.0,0.0,9.0,6.0,6.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,3.0,9.0,1.0,2.0,9.0,0.0
11508,2.0,2.0,2.0,9.0,0.0,0.0,9.0,6.0,6.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,3.0,9.0,1.0,2.0,9.0,76.0,23.0,29.0,-25.92666666666667,4.0,2.0,2.0,9.0,0.0,0.0,10.0,7.0,7.0,10.0,1.0,1.0,10.0,2.0,3.0,2.0,4.0,10.0,2.0,3.0,10.0,0.0
11509,4.0,2.0,2.0,9.0,0.0,0.0,10.0,7.0,7.0,10.0,1.0,1.0,10.0,2.0,3.0,2.0,4.0,10.0,2.0,3.0,10.0,17.0,63.0,9.0,-24.73,2.0,2.0,2.0,9.0,0.0,0.0,11.0,1.0,8.0,1.0,2.0,2.0,11.0,3.0,4.0,3.0,5.0,11.0,1.0,4.0,11.0,0.0
11510,2.0,2.0,2.0,9.0,0.0,0.0,11.0,1.0,8.0,1.0,2.0,2.0,11.0,3.0,4.0,3.0,5.0,11.0,1.0,4.0,11.0,12.0,63.0,72.0,-33.541666666666664,0.0,2.0,2.0,9.0,0.0,0.0,12.0,2.0,1.0,2.0,3.0,3.0,12.0,4.0,5.0,4.0,6.0,12.0,1.0,5.0,1.0,0.0
11511,0.0,2.0,2.0,9.0,0.0,0.0,12.0,2.0,1.0,2.0,3.0,3.0,12.0,4.0,5.0,4.0,6.0,12.0,1.0,5.0,1.0,66.0,63.0,39.0,-22.404999999999998,2.0,2.0,2.0,9.0,0.0,0.0,13.0,3.0,2.0,3.0,4.0,4.0,13.0,1.0,6.0,5.0,7.0,13.0,1.0,1.0,2.0,0.0
11512,2.0,2.0,2.0,9.0,0.0,0.0,13.0,3.0,2.0,3.0,4.0,4.0,13.0,1.0,6.0,5.0,7.0,13.0,1.0,1.0,2.0,31.0,63.0,39.0,-23.644999999999996,4.0,2.0,2.0,9.0,0.0,0.0,14.0,4.0,3.0,4.0,5.0,5.0,1.0,1.0,7.0,6.0,8.0,14.0,1.0,2.0,3.0,0.0
11513,4.0,2.0,2.0,9.0,0.0,0.0,14.0,4.0,3.0,4.0,5.0,5.0,1.0,1.0,7.0,6.0,8.0,14.0,1.0,2.0,3.0,0.0,59.0,47.0,-7.498333333333333,4.0,2.0,2.0,7.0,0.0,0.0,1.0,5.0,4.0,5.0,6.0,6.0,2.0,2.0,8.0,1.0,9.0,1.0,2.0,3.0,4.0,0.0
11514,4.0,2.0,2.0,7.0,0.0,0.0,1.0,5.0,4.0,5.0,6.0,6.0,2.0,2.0,8.0,1.0,9.0,1.0,2.0,3.0,4.0,76.0,42.0,3.0,-8.673333333333332,6.0,2.0,0.0,7.0,0.0,2.0,1.0,6.0,5.0,6.0,7.0,7.0,3.0,3.0,1.0,2.0,10.0,2.0,3.0,4.0,5.0,0.0
11515,6.0,2.0,0.0,7.0,0.0,2.0,1.0,6.0,5.0,6.0,7.0,7.0,3.0,3.0,1.0,2.0,10.0,2.0,3.0,4.0,5.0,53.0,72.0,54.0,-311.1533333333333,6.0,4.0,0.0,7.0,0.0,0.0,2.0,7.0,6.0,7.0,8.0,8.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,5.0,1.0,0.0
11516,6.0,4.0,0.0,7.0,0.0,0.0,2.0,7.0,6.0,7.0,8.0,8.0,4.0,4.0,2.0,3.0,1.0,3.0,4.0,5.0,1.0,62.0,14.0,39.0,-22.07,4.0,4.0,0.0,5.0,0.0,0.0,3.0,8.0,1.0,8.0,9.0,9.0,5.0,1.0,3.0,4.0,2.0,4.0,1.0,6.0,2.0,0.0
11517,4.0,4.0,0.0,5.0,0.0,0.0,3.0,8.0,1.0,8.0,9.0,9.0,5.0,1.0,3.0,4.0,2.0,4.0,1.0,6.0,2.0,7.0,59.0,39.0,-20.96333333333333,2.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,9.0,10.0,10.0,6.0,1.0,4.0,5.0,3.0,1.0,2.0,7.0,3.0,0.0
11518,2.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,9.0,10.0,10.0,6.0,1.0,4.0,5.0,3.0,1.0,2.0,7.0,3.0,37.0,63.0,39.0,-31.683333333333334,0.0,4.0,0.0,5.0,0.0,0.0,5.0,2.0,3.0,10.0,11.0,11.0,7.0,1.0,5.0,6.0,4.0,2.0,1.0,8.0,4.0,0.0
11519,0.0,4.0,0.0,5.0,0.0,0.0,5.0,2.0,3.0,10.0,11.0,11.0,7.0,1.0,5.0,6.0,4.0,2.0,1.0,8.0,4.0,50.0,63.0,39.0,-27.168333333333333,0.0,4.0,0.0,7.0,0.0,0.0,6.0,3.0,4.0,11.0,12.0,12.0,8.0,1.0,6.0,7.0,1.0,3.0,1.0,9.0,5.0,0.0
11520,0.0,4.0,0.0,7.0,0.0,0.0,6.0,3.0,4.0,11.0,12.0,12.0,8.0,1.0,6.0,7.0,1.0,3.0,1.0,9.0,5.0,66.0,30.0,67.0,-33.699999999999996,2.0,4.0,0.0,7.0,0.0,0.0,7.0,4.0,5.0,12.0,13.0,13.0,1.0,2.0,7.0,8.0,2.0,4.0,2.0,1.0,6.0,0.0
11521,2.0,4.0,0.0,7.0,0.0,0.0,7.0,4.0,5.0,12.0,13.0,13.0,1.0,2.0,7.0,8.0,2.0,4.0,2.0,1.0,6.0,46.0,59.0,47.0,-11.89,4.0,4.0,0.0,5.0,0.0,0.0,8.0,5.0,6.0,13.0,14.0,14.0,2.0,3.0,8.0,1.0,3.0,1.0,3.0,2.0,7.0,0.0
11522,4.0,4.0,0.0,5.0,0.0,0.0,8.0,5.0,6.0,13.0,14.0,14.0,2.0,3.0,8.0,1.0,3.0,1.0,3.0,2.0,7.0,46.0,23.0,39.0,-22.85,6.0,4.0,0.0,7.0,0.0,0.0,9.0,6.0,7.0,14.0,1.0,15.0,3.0,1.0,9.0,1.0,4.0,2.0,4.0,3.0,8.0,0.0
11523,6.0,4.0,0.0,7.0,0.0,0.0,9.0,6.0,7.0,14.0,1.0,15.0,3.0,1.0,9.0,1.0,4.0,2.0,4.0,3.0,8.0,76.0,63.0,42.0,-29.493333333333332,8.0,4.0,0.0,9.0,0.0,0.0,10.0,7.0,8.0,15.0,2.0,16.0,4.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,9.0,0.0
11524,8.0,4.0,0.0,9.0,0.0,0.0,10.0,7.0,8.0,15.0,2.0,16.0,4.0,2.0,1.0,2.0,5.0,3.0,1.0,4.0,9.0,76.0,63.0,47.0,-22.233333333333334,9.0,4.0,0.0,9.0,0.0,0.0,11.0,8.0,9.0,16.0,3.0,17.0,5.0,3.0,2.0,1.0,6.0,4.0,1.0,5.0,10.0,0.0
11525,9.0,4.0,0.0,9.0,0.0,0.0,11.0,8.0,9.0,16.0,3.0,17.0,5.0,3.0,2.0,1.0,6.0,4.0,1.0,5.0,10.0,76.0,63.0,10.0,-33.72666666666667,9.0,4.0,0.0,9.0,0.0,0.0,12.0,9.0,1.0,17.0,4.0,18.0,6.0,4.0,3.0,2.0,7.0,5.0,1.0,6.0,11.0,0.0
11526,9.0,4.0,0.0,9.0,0.0,0.0,12.0,9.0,1.0,17.0,4.0,18.0,6.0,4.0,3.0,2.0,7.0,5.0,1.0,6.0,11.0,76.0,59.0,39.0,-14.286666666666665,9.0,4.0,0.0,7.0,0.0,0.0,13.0,10.0,2.0,18.0,5.0,19.0,7.0,1.0,4.0,3.0,8.0,1.0,2.0,7.0,12.0,0.0
11527,9.0,4.0,0.0,7.0,0.0,0.0,13.0,10.0,2.0,18.0,5.0,19.0,7.0,1.0,4.0,3.0,8.0,1.0,2.0,7.0,12.0,76.0,63.0,39.0,-27.486666666666665,9.0,4.0,0.0,9.0,0.0,0.0,14.0,11.0,3.0,19.0,6.0,20.0,8.0,1.0,5.0,4.0,9.0,2.0,1.0,8.0,13.0,0.0
11528,9.0,4.0,0.0,9.0,0.0,0.0,14.0,11.0,3.0,19.0,6.0,20.0,8.0,1.0,5.0,4.0,9.0,2.0,1.0,8.0,13.0,43.0,63.0,47.0,-28.285000000000004,9.0,6.0,0.0,9.0,0.0,0.0,15.0,12.0,4.0,20.0,7.0,21.0,9.0,2.0,1.0,1.0,10.0,3.0,1.0,9.0,14.0,0.0
11529,9.0,6.0,0.0,9.0,0.0,0.0,15.0,12.0,4.0,20.0,7.0,21.0,9.0,2.0,1.0,1.0,10.0,3.0,1.0,9.0,14.0,76.0,23.0,79.0,-19.36333333333333,9.0,6.0,0.0,9.0,0.0,0.0,16.0,13.0,5.0,21.0,1.0,22.0,10.0,3.0,2.0,2.0,11.0,4.0,2.0,10.0,15.0,0.0
11530,9.0,6.0,0.0,9.0,0.0,0.0,16.0,13.0,5.0,21.0,1.0,22.0,10.0,3.0,2.0,2.0,11.0,4.0,2.0,10.0,15.0,76.0,59.0,79.0,-10.796666666666667,9.0,6.0,0.0,7.0,0.0,0.0,17.0,14.0,6.0,22.0,2.0,23.0,11.0,4.0,3.0,3.0,12.0,1.0,3.0,11.0,16.0,0.0
11531,9.0,6.0,0.0,7.0,0.0,0.0,17.0,14.0,6.0,22.0,2.0,23.0,11.0,4.0,3.0,3.0,12.0,1.0,3.0,11.0,16.0,76.0,47.0,79.0,-13.921666666666665,9.0,6.0,0.0,7.0,0.0,0.0,18.0,15.0,7.0,23.0,3.0,24.0,12.0,5.0,4.0,1.0,13.0,2.0,4.0,12.0,17.0,0.0
11532,9.0,6.0,0.0,7.0,0.0,0.0,18.0,15.0,7.0,23.0,3.0,24.0,12.0,5.0,4.0,1.0,13.0,2.0,4.0,12.0,17.0,76.0,23.0,79.0,-21.696666666666665,9.0,6.0,0.0,9.0,0.0,0.0,19.0,16.0,8.0,24.0,1.0,25.0,13.0,6.0,5.0,2.0,14.0,3.0,5.0,13.0,18.0,0.0
11533,9.0,6.0,0.0,9.0,0.0,0.0,19.0,16.0,8.0,24.0,1.0,25.0,13.0,6.0,5.0,2.0,14.0,3.0,5.0,13.0,18.0,76.0,54.0,10.0,-28.36,9.0,6.0,0.0,7.0,0.0,0.0,20.0,17.0,1.0,25.0,2.0,26.0,14.0,7.0,6.0,3.0,1.0,4.0,6.0,14.0,19.0,0.0
11534,9.0,6.0,0.0,7.0,0.0,0.0,20.0,17.0,1.0,25.0,2.0,26.0,14.0,7.0,6.0,3.0,1.0,4.0,6.0,14.0,19.0,76.0,63.0,42.0,-34.76,9.0,6.0,0.0,9.0,0.0,0.0,21.0,18.0,2.0,26.0,3.0,27.0,15.0,8.0,1.0,4.0,2.0,5.0,1.0,15.0,20.0,0.0
